train_accuracy,train_loss,test_accuracy,test_loss
0.6191017627716064,1.024915337562561,0.6752312183380127,1.0016248226165771
0.6193860173225403,0.9457940459251404,0.6752312183380127,0.8779222965240479
0.6193860173225403,0.9373398423194885,0.6752312183380127,0.8363838195800781
0.6193860173225403,0.9359054565429688,0.6752312183380127,0.8280438780784607
0.6193860173225403,0.9314584136009216,0.6752312183380127,0.8315786123275757
0.6193860173225403,0.9280554056167603,0.6752312183380127,0.839745283126831
0.6193860173225403,0.9175686836242676,0.6752312183380127,0.8374813795089722
0.6193860173225403,0.9154184460639954,0.6752312183380127,0.8401439189910889
0.6193860173225403,0.919720470905304,0.6752312183380127,0.8483610153198242
0.6191017627716064,0.9185752868652344,0.6752312183380127,0.8506118655204773
0.6191017627716064,0.9142338633537292,0.6752312183380127,0.846988320350647
0.6191017627716064,0.9095780849456787,0.6752312183380127,0.8398331999778748
0.6191017627716064,0.9048734903335571,0.6752312183380127,0.8289868831634521
0.6191017627716064,0.8980069756507874,0.6752312183380127,0.8134781718254089
0.6191017627716064,0.8901166915893555,0.6752312183380127,0.7997068166732788
0.6191017627716064,0.8831138014793396,0.6752312183380127,0.7965945601463318
0.6191017627716064,0.8702214956283569,0.6752312183380127,0.7809463143348694
0.6191017627716064,0.854802668094635,0.6752312183380127,0.7664160132408142
0.6191017627716064,0.8408088684082031,0.6752312183380127,0.7607336044311523
0.6191017627716064,0.826514482498169,0.6752312183380127,0.737738311290741
0.6387152075767517,0.809140682220459,0.6957862377166748,0.7318093180656433
0.6617396473884583,0.7928897738456726,0.7235354781150818,0.713505208492279
0.6665719151496887,0.7799090147018433,0.7235354781150818,0.6995103359222412
0.6620239019393921,0.7783201336860657,0.7225077152252197,0.7024726271629333
0.6702672243118286,0.779357373714447,0.7461459636688232,0.6848511099815369
0.6796475052833557,0.7502419352531433,0.7307296991348267,0.6748257279396057
0.6753837466239929,0.7530378103256226,0.7327852249145508,0.675775945186615
0.6881750822067261,0.7422866821289062,0.761562168598175,0.6551676392555237
0.6955656409263611,0.7300886511802673,0.7595067024230957,0.6455716490745544
0.6913018822669983,0.7266739010810852,0.7399794459342957,0.6473276019096375
0.7035247087478638,0.7077388763427734,0.7595067024230957,0.6269312500953674
0.6998294591903687,0.7164774537086487,0.770811915397644,0.6255207061767578
0.710062563419342,0.694019079208374,0.7646453976631165,0.6106044054031372
0.7026719450950623,0.7036547660827637,0.752312421798706,0.6249723434448242
0.7126207947731018,0.6855682730674744,0.7738951444625854,0.5993355512619019
0.712336540222168,0.6869228482246399,0.7728674411773682,0.5977610349655151
0.7097783088684082,0.6834742426872253,0.751284658908844,0.604254424571991
0.712336540222168,0.6722593307495117,0.7595067024230957,0.591755747795105
0.7166003584861755,0.6744253039360046,0.7687564492225647,0.5886275172233582
0.7183058261871338,0.658640444278717,0.7728674411773682,0.5807774066925049
