train_accuracy,train_loss,test_accuracy,test_loss
0.6193860173225403,0.9282776117324829,0.6752312183380127,0.8699740171432495
0.6193860173225403,3.77459979057312,0.6752312183380127,3.218783378601074
0.6196702718734741,1.5810513496398926,0.6752312183380127,1.3485182523727417
0.23877203464508057,3.3166768550872803,0.2281603217124939,3.549206495285034
0.23848778009414673,3.1171114444732666,0.2281603217124939,3.2907791137695312
0.619954526424408,1.0263041257858276,0.6752312183380127,1.006213903427124
0.6196702718734741,1.888473391532898,0.6752312183380127,1.6221237182617188
0.6196702718734741,2.6436235904693604,0.6752312183380127,2.280056953430176
0.6193860173225403,2.585869789123535,0.6752312183380127,2.2449145317077637
0.6193860173225403,1.8960864543914795,0.6752312183380127,1.6729657649993896
0.619954526424408,1.2972791194915771,0.6752312183380127,1.261494755744934
0.142126202583313,1.384261965751648,0.09660843014717102,1.4310383796691895
0.23877203464508057,1.8342951536178589,0.2281603217124939,1.8301762342453003
0.2390562891960144,1.2920910120010376,0.2281603217124939,1.1812256574630737
0.6196702718734741,1.2740012407302856,0.6752312183380127,1.0501935482025146
0.6196702718734741,1.6508333683013916,0.6752312183380127,1.3864778280258179
0.619954526424408,1.589999794960022,0.6752312183380127,1.3605680465698242
0.6196702718734741,1.1815725564956665,0.6752312183380127,1.049490213394165
0.14241045713424683,1.1638742685317993,0.09660843014717102,1.1607118844985962
0.14241045713424683,1.2653647661209106,0.09660843014717102,1.2955296039581299
0.24019329249858856,1.2218682765960693,0.2281603217124939,1.1949681043624878
0.6205230355262756,1.0174587965011597,0.6752312183380127,0.8966841101646423
0.6205230355262756,1.1745383739471436,0.6752312183380127,0.9783489108085632
0.6205230355262756,1.3007264137268066,0.6752312183380127,1.0862398147583008
0.6205230355262756,1.1390223503112793,0.6752312183380127,0.9648387432098389
0.6205230355262756,0.9184165000915527,0.6752312183380127,0.8297287821769714
0.24019329249858856,1.0956530570983887,0.2281603217124939,1.0939306020736694
0.23990903794765472,1.176534652709961,0.2281603217124939,1.1921297311782837
0.6205230355262756,0.940109372138977,0.6752312183380127,0.8951281905174255
0.6205230355262756,0.9847569465637207,0.6752312183380127,0.8608989119529724
0.6205230355262756,1.1049385070800781,0.6752312183380127,0.9418593645095825
0.6205230355262756,1.038016676902771,0.6752312183380127,0.8870927095413208
0.6205230355262756,0.9439128637313843,0.6752312183380127,0.8447674512863159
0.24587833881378174,1.0064246654510498,0.2281603217124939,0.963676393032074
0.6205230355262756,1.0036699771881104,0.6752312183380127,0.9822490215301514
0.6205230355262756,0.9467346668243408,0.6752312183380127,0.8979693055152893
0.6205230355262756,0.9766525626182556,0.6752312183380127,0.8811569809913635
0.6205230355262756,1.0021451711654663,0.6752312183380127,0.883876383304596
0.6205230355262756,0.9370865821838379,0.6752312183380127,0.8323392271995544
0.6205230355262756,0.9456011652946472,0.6752312183380127,0.875171959400177
0.6205230355262756,0.9846746325492859,0.6752312183380127,0.9363753795623779
0.6205230355262756,0.9241272807121277,0.6752312183380127,0.8684624433517456
0.6205230355262756,0.9380812644958496,0.6752312183380127,0.8592534065246582
0.6205230355262756,0.9701611399650574,0.6752312183380127,0.8771673440933228
0.6205230355262756,0.9381607174873352,0.6752312183380127,0.8511675596237183
0.6205230355262756,0.9156214594841003,0.6752312183380127,0.847416877746582
0.6205230355262756,0.9537827372550964,0.6752312183380127,0.8965221643447876
0.6205230355262756,0.931501567363739,0.6752312183380127,0.8620310425758362
0.6205230355262756,0.918101966381073,0.6752312183380127,0.8310185670852661
0.6205230355262756,0.9388224482536316,0.6752312183380127,0.8466421961784363
0.6205230355262756,0.929314911365509,0.6752312183380127,0.8503722548484802
0.6205230355262756,0.919577956199646,0.6752312183380127,0.859144389629364
0.6205230355262756,0.9291695356369019,0.6752312183380127,0.8727613687515259
0.6205230355262756,0.9226966500282288,0.6752312183380127,0.8511241674423218
0.6205230355262756,0.9201439619064331,0.6752312183380127,0.8288450241088867
0.6205230355262756,0.9275689125061035,0.6752312183380127,0.8312798142433167
0.6205230355262756,0.9173073768615723,0.6752312183380127,0.8360368609428406
0.6205230355262756,0.9191222786903381,0.6752312183380127,0.8589719533920288
0.6205230355262756,0.9247357249259949,0.6752312183380127,0.8697404265403748
0.6205230355262756,0.9144875407218933,0.6752312183380127,0.843998908996582
0.6205230355262756,0.9185884594917297,0.6752312183380127,0.82936692237854
0.6205230355262756,0.9220979809761047,0.6752312183380127,0.8288261890411377
0.6205230355262756,0.9140995144844055,0.6752312183380127,0.8339122533798218
0.6205230355262756,0.9172178506851196,0.6752312183380127,0.8538863658905029
0.6205230355262756,0.918974757194519,0.6752312183380127,0.8590893149375916
0.6205230355262756,0.9137645363807678,0.6752312183380127,0.8416993021965027
0.6205230355262756,0.9169144630432129,0.6752312183380127,0.8322448134422302
0.6205230355262756,0.9155946373939514,0.6752312183380127,0.8299894332885742
0.6205230355262756,0.9140298962593079,0.6752312183380127,0.8377002477645874
0.6205230355262756,0.9169414043426514,0.6752312183380127,0.8503429293632507
0.6205230355262756,0.914875864982605,0.6752312183380127,0.847473680973053
0.6205230355262756,0.9145816564559937,0.6752312183380127,0.8385992050170898
