train_accuracy,train_loss,test_accuracy,test_loss
0.6191017627716064,0.964801013469696,0.6752312183380127,0.9246464967727661
0.6191017627716064,1.4331493377685547,0.6752312183380127,1.2252527475357056
0.6193860173225403,1.0147331953048706,0.6752312183380127,0.8734952211380005
0.23877203464508057,1.1748127937316895,0.2281603217124939,1.144516110420227
0.2390562891960144,1.1445900201797485,0.2281603217124939,1.146228313446045
0.6193860173225403,0.9532536864280701,0.6752312183380127,0.9119032621383667
0.6193860173225403,1.0017454624176025,0.6752312183380127,0.8944348692893982
0.6196702718734741,1.1092716455459595,0.6752312183380127,0.9670873284339905
0.6196702718734741,1.0577023029327393,0.6752312183380127,0.9222683906555176
0.6196702718734741,0.9356635808944702,0.6752312183380127,0.8373291492462158
0.6196702718734741,0.944206714630127,0.6752312183380127,0.8921918272972107
0.24161455035209656,1.0381038188934326,0.2281603217124939,1.0118846893310547
0.6196702718734741,1.0036379098892212,0.6752312183380127,0.9697763919830322
0.6196702718734741,0.921346127986908,0.6752312183380127,0.855827271938324
0.6196702718734741,0.9386336803436279,0.6752312183380127,0.8376844525337219
0.6196702718734741,0.9892240762710571,0.6752312183380127,0.8705654740333557
0.6196702718734741,0.9802681803703308,0.6752312183380127,0.8680362701416016
0.6196702718734741,0.9327095150947571,0.6752312183380127,0.8455873727798462
0.6196702718734741,0.9233015775680542,0.6752312183380127,0.8660019636154175
0.6196702718734741,0.9536042809486389,0.6752312183380127,0.912705659866333
0.6196702718734741,0.9552040100097656,0.6752312183380127,0.9092617630958557
0.6196702718734741,0.9230833053588867,0.6752312183380127,0.8534944653511047
0.6196702718734741,0.9283283948898315,0.6752312183380127,0.827356219291687
0.6196702718734741,0.9434616565704346,0.6752312183380127,0.8348948955535889
0.6196702718734741,0.9312595129013062,0.6752312183380127,0.8339669704437256
0.6196702718734741,0.9142302870750427,0.6752312183380127,0.8392027020454407
0.6196702718734741,0.9167225956916809,0.6752312183380127,0.8576135039329529
0.6196702718734741,0.9226518869400024,0.6752312183380127,0.8732037544250488
0.6196702718734741,0.9083517789840698,0.6752312183380127,0.8492526412010193
0.6196702718734741,0.9093847870826721,0.6752312183380127,0.821598470211029
0.6196702718734741,0.9084555506706238,0.6752312183380127,0.8158406019210815
0.6196702718734741,0.9026807546615601,0.6752312183380127,0.8182466626167297
0.6196702718734741,0.8943462371826172,0.6752312183380127,0.8148583769798279
0.6196702718734741,0.8868675231933594,0.6752312183380127,0.8182144165039062
0.6196702718734741,0.8783408403396606,0.6752312183380127,0.8098285794258118
0.6196702718734741,0.8648911118507385,0.6752312183380127,0.7889811992645264
0.6196702718734741,0.8528261184692383,0.6752312183380127,0.7818627953529358
0.6196702718734741,0.8412860631942749,0.6752312183380127,0.7549467086791992
0.6196702718734741,0.8231340050697327,0.6752312183380127,0.741470992565155
0.6219443082809448,0.8021959066390991,0.6772867441177368,0.7229902148246765
0.6651506423950195,0.7836360931396484,0.7225077152252197,0.7001173496246338
0.6805002689361572,0.79242342710495,0.7317574620246887,0.7205579876899719
0.6435474753379822,0.7983091473579407,0.6998972296714783,0.702994704246521
0.7006822228431702,0.7402504086494446,0.7738951444625854,0.661791205406189
0.6773735284805298,0.7635620832443237,0.7358684539794922,0.6956095099449158
0.7086412906646729,0.7130866050720215,0.7780061960220337,0.6258475184440613
0.7103467583656311,0.7214259505271912,0.7780061960220337,0.6225319504737854
0.6952813863754272,0.7103148698806763,0.7502569556236267,0.633640468120575
0.7117680311203003,0.6892381310462952,0.769784152507782,0.6149218678474426
0.7200113534927368,0.6866283416748047,0.7903391718864441,0.5916664004325867
0.7276861667633057,0.6611307263374329,0.7923946380615234,0.5851650834083557
0.7220011353492737,0.66703200340271,0.7656731605529785,0.6030269265174866
0.7350767254829407,0.6387629508972168,0.7841726541519165,0.5732346773147583
0.7310972213745117,0.6483978033065796,0.7934224009513855,0.5724897980690002
0.7410460710525513,0.6195195317268372,0.780061662197113,0.5605249404907227
0.7382035255432129,0.6220754981040955,0.7780061960220337,0.5711086988449097
0.7450255751609802,0.6071292757987976,0.7965056300163269,0.554185152053833
0.7487208843231201,0.5953876376152039,0.7965056300163269,0.5566307306289673
0.7484366297721863,0.5964964032173157,0.7810894250869751,0.573557436466217
0.7586696743965149,0.5682231187820435,0.7934224009513855,0.5523877143859863
0.7524161338806152,0.5881519913673401,0.7821171879768372,0.5778844356536865
0.7598066926002502,0.5535678863525391,0.7913669347763062,0.5578278303146362
