train_accuracy,train_loss,test_accuracy,test_loss
0.6191017627716064,1.0229929685592651,0.6752312183380127,0.9989228844642639
0.6191017627716064,0.9455479383468628,0.6752312183380127,0.8762767314910889
0.6191017627716064,0.9357782006263733,0.6752312183380127,0.8354940414428711
0.6191017627716064,0.9340118169784546,0.6752312183380127,0.8275754451751709
0.6191017627716064,0.9319152235984802,0.6752312183380127,0.8333389759063721
0.6191017627716064,0.9282395243644714,0.6752312183380127,0.8402162194252014
0.6191017627716064,0.9178288578987122,0.6752312183380127,0.8372035026550293
0.6191017627716064,0.9149853587150574,0.6752312183380127,0.8393948674201965
0.6191017627716064,0.9185364246368408,0.6752312183380127,0.8466768264770508
0.6191017627716064,0.9184147119522095,0.6752312183380127,0.8492538332939148
0.6191017627716064,0.9136202931404114,0.6752312183380127,0.8462751507759094
0.6191017627716064,0.9070441722869873,0.6752312183380127,0.8372067809104919
0.6191017627716064,0.9007818102836609,0.6752312183380127,0.8248004913330078
0.6191017627716064,0.8938038349151611,0.6752312183380127,0.8107591867446899
0.6191017627716064,0.8875254988670349,0.6752312183380127,0.8008971214294434
0.6191017627716064,0.8819082379341125,0.6752312183380127,0.7899450659751892
0.6191017627716064,0.8728840947151184,0.6752312183380127,0.7875449061393738
0.6191017627716064,0.8527753353118896,0.6752312183380127,0.7660660743713379
0.6191017627716064,0.8505640625953674,0.6752312183380127,0.7599303126335144
0.6191017627716064,0.8293458223342896,0.6752312183380127,0.7496890425682068
0.6191017627716064,0.823401689529419,0.6752312183380127,0.7467480301856995
0.6191017627716064,0.8043287992477417,0.6752312183380127,0.719117283821106
0.6560545563697815,0.7944641709327698,0.7204521894454956,0.7075314521789551
0.6606026291847229,0.786693811416626,0.7204521894454956,0.7067559361457825
0.6702672243118286,0.7681378722190857,0.7225077152252197,0.6870713233947754
0.6787947416305542,0.768374502658844,0.7348406910896301,0.6743666529655457
0.6787947416305542,0.7512447834014893,0.7379239201545715,0.6711235046386719
0.6856168508529663,0.7425597310066223,0.7440904378890991,0.6622951626777649
0.6932916641235352,0.7393494248390198,0.7533401846885681,0.6467724442481995
0.6978396773338318,0.7200804948806763,0.7574511766433716,0.6375916004180908
0.6989766955375671,0.7170296311378479,0.7482014298439026,0.6372356414794922
0.7021034955978394,0.7203388810157776,0.7574511766433716,0.6249357461929321
0.706651508808136,0.7015026807785034,0.760534405708313,0.6213454008102417
0.708357036113739,0.6941153407096863,0.7595067024230957,0.614112138748169
0.7086412906646729,0.6979357004165649,0.7677286863327026,0.6084554195404053
0.7097783088684082,0.684802770614624,0.760534405708313,0.6073461771011353
0.715747594833374,0.6728021502494812,0.7677286863327026,0.595271110534668
0.7168846130371094,0.6753957867622375,0.769784152507782,0.5961022973060608
0.7143263220787048,0.6742255091667175,0.7667009234428406,0.5997574925422668
0.7208641171455383,0.657959520816803,0.7718396782875061,0.5845435261726379
0.7177373766899109,0.6653141379356384,0.7718396782875061,0.5930522680282593
0.7222853899002075,0.6559779047966003,0.7759506702423096,0.5878725051879883
0.7262648940086365,0.642946720123291,0.7718396782875061,0.5785525441169739
0.723138153553009,0.6546355485916138,0.7687564492225647,0.5913237929344177
0.7274019122123718,0.6405074000358582,0.7810894250869751,0.5801085233688354
0.7333712577819824,0.6275303959846497,0.779033899307251,0.5710809826850891
0.7268334031105042,0.6386083960533142,0.7728674411773682,0.5821568965911865
0.7328027486801147,0.6229705214500427,0.780061662197113,0.5708256363868713
0.7367822527885437,0.6114700436592102,0.780061662197113,0.5646774172782898
0.7339397668838501,0.6206948757171631,0.7831448912620544,0.5786579251289368
0.7410460710525513,0.6030257344245911,0.7821171879768372,0.5604771971702576
0.7470153570175171,0.5955184102058411,0.78828364610672,0.5568639039993286
0.7450255751609802,0.5983060598373413,0.7944501638412476,0.5703531503677368
0.756395697593689,0.5805892944335938,0.7923946380615234,0.5507784485816956
0.7575327157974243,0.5773990154266357,0.7944501638412476,0.5484161376953125
0.756395697593689,0.5787702202796936,0.7965056300163269,0.5645154118537903
0.765491783618927,0.5611560940742493,0.8006166219711304,0.5394394397735596
0.7737351059913635,0.553821325302124,0.8016443848609924,0.5353397130966187
