Test_accuracy,Train_accuracy,dim_lstm,iterations,learning_rate
0.7934224009513855,0.8811824917793274,50,60,0.01
Test_accuracy,Train_accuracy,dim_lstm,iterations,learning_rate
0.7923946380615234,0.9181352853775024,100,60,0.01
